Date	Type	Raion	Location	Name	Question	TypeQuestion	Answer
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	17821136562726844358401817814007n.jpg
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a question	textaria	
2014-02-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a feedback	textaria	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of all new unique users to library 	numeric	14
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of registered/unique users of each gender (female) 	numeric	7
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of registered/unic users of each gender (male)	numeric	7
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	0-16 years	numeric	11
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	17-30 year	numeric	3
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	31-57 year	numeric	0
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	58 - ... year	numeric	0
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of physical visits during this month 	numeric	791
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Does your library have a web page either on your own site or on social media?	dropdown	Yes
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	If answered yes to previous question, indicate number of visits.	numeric	11
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of unique individuals using Novateca workstations 	numeric	237
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of unique individuals using  non-Novateca workstations 	numeric	0
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of loans of library materials 	numeric	255
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of event visitors/persons	numeric	76
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	New services and activities, including on computers  	textaria	Origami este o artă frumoasă,atrăgătoare.Acasta este acsesibilă coriilor.O dată pe săptămînă copii vin să înveţe modele noi.
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	How many people work in the library? Please include all staff members (librarians & support).	numeric	1
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Nu
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Did your library have any volunteers that help with your work?	dropdown	Yes
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of consultations	numeric	24
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Communication	numeric	4
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Education	numeric	9
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Culture and Leisure	numeric	2
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Electronic Governance	numeric	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Health	numeric	7
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Economic Development	numeric	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Digital Inclusion	numeric	2
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Other consultations	textaria	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of each training 	text	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	The total hours per training	numeric	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	The group of the participants	text	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of training	text	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of hours per training, duration in hours	numeric	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Target group of participants	text	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of training	text	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of hours per training, duration in hours	numeric	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Target group of participants	text	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories (max. 1000 symbols)	textaria	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a question	textaria	
2014-03-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a feedback	textaria	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of all new unique users to library 	numeric	10
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of registered/unique users of each gender (female) 	numeric	4
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of registered/unic users of each gender (male)	numeric	6
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	0-16 years	numeric	5
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	17-30 year	numeric	3
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	31-57 year	numeric	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	58 - ... year	numeric	2
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of physical visits during this month 	numeric	714
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Does your library have a web page either on your own site or on social media?	dropdown	Yes
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	If answered yes to previous question, indicate number of visits.	numeric	18
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of unique individuals using Novateca workstations 	numeric	207
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of unique individuals using  non-Novateca workstations 	numeric	0
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of loans of library materials 	numeric	389
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of event visitors/persons	numeric	91
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	New services and activities, including on computers  	textaria	Utilizatorii au fost ajutaţi să-şi creeZe poşta electronică.Serviciul îl prestăm o dată pe săptămînă.Au participat7 persoane.
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	How many people work in the library? Please include all staff members (librarians & support).	numeric	1
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Nu
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Did your library have any volunteers that help with your work?	dropdown	No
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of consultations in June	numeric	34
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Communication	numeric	15
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Education	numeric	10
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Culture and Leisure	numeric	5
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Electronic Governance	numeric	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Health	numeric	4
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Economic Development	numeric	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Digital Inclusion	numeric	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Other consultations	textaria	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of each training 	text	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	The total hours per training	numeric	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	The group of the participants	text	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of training	text	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of hours per training, duration in hours	numeric	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Target group of participants	text	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of training	text	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of hours per training, duration in hours	numeric	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Target group of participants	text	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories (max. 1000 symbols)	textaria	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a question	textaria	
2014-04-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a feedback	textaria	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of all new unique users to library 	numeric	10
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of registered/unique users of each gender (female) 	numeric	6
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of registered/unic users of each gender (male)	numeric	4
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	0-16 years	numeric	4
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	17-30 year	numeric	2
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	31-57 year	numeric	3
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	58 - ... year	numeric	1
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of physical visits during this month 	numeric	780
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Does your library have a web page either on your own site or on social media?	dropdown	Yes
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	If answered yes to previous question, indicate number of visits.	numeric	17
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of unique individuals using Novateca workstations 	numeric	258
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of unique individuals using  non-Novateca workstations 	numeric	0
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of loans of library materials 	numeric	429
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of event visitors/persons	numeric	48
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	New services and activities, including on computers  	textaria	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	How many people work in the library? Please include all staff members (librarians & support).	numeric	1
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Did you library receive any technology donations (e.g. hardware, software)? Do not include Novateca.	dropdown	Nu
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Did your library have any volunteers that help with your work?	dropdown	Yes
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Did you library receive any capital donations (e.g., buildings, infrastructure)?	dropdown	No
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of consultations in June	numeric	29
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Communication	numeric	8
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Education	numeric	6
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Culture and Leisure	numeric	6
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Electronic Governance	numeric	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Health	numeric	4
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Economic Development	numeric	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Digital Inclusion	numeric	5
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Other consultations	textaria	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of each training 	text	sănătatea în viaţa fiecăruia
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	2014-05-12
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	2014-05-15
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	The total hours per training	numeric	4
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	12
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	The group of the participants	text	elevi,agricultori ,casnice.
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	Medicul de familie.
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of training	text	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of hours per training, duration in hours	numeric	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Target group of participants	text	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Topic/title of training	text	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training, start	datepiker	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Date of training end	datepiker	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Total number of hours per training, duration in hours	numeric	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Number of trained persons	numeric	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Target group of participants	text	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Partners, contributions	textaria	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories (max. 1000 symbols)	textaria	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Success stories	textaria	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload photos	file	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Upload other documents	file	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a question	textaria	
2014-05-01	rural	Calarasi	Temeleuţi	biblioteca publică Temeleuţi	Add a feedback	textaria	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of all unique users to library 	numeric	363
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of registered/unique users of each gender (female) 	numeric	224
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of registered/unic users of each gender (male)	numeric	139
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	0-16 years	numeric	363
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	17-30 year	numeric	0
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	31-57 year	numeric	0
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	58 - ... year	numeric	0
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of physical visits during this month 	numeric	975
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total of virtual visits  	numeric	711
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of unique individuals using Novateca workstations 	numeric	165
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of unique individuals using  non-Novateca workstations 	numeric	0
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of loans of library materials 	numeric	1621
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of event visitors/persons	numeric	29
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	New services and activities, including on computers  	textaria	pregătirea temelor pentru acasă                        zilnic 3-4 persoane
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of consultations in June	numeric	79
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Topic, area of consultation 	textaria	audieri muzicale, jocuri, rețele sociale, comunicare online cu familia, teme pentru acasă,materiale educaționale, activități distractive, prognoza meteo,culinărie, agricultură, silvicultură, legi, acte normative, regulamente.
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Topic/title of each training 	text	0
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training, start	datepiker	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training end	datepiker	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	The total hours per training	numeric	0
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of trained persons	numeric	0
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	The group of the participants	text	0
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Partners, contributions	textaria	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Topic/title of training	text	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training, start	datepiker	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training end	datepiker	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of hours per training, duration in hours	numeric	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of trained persons	numeric	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Target group of participants	text	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Partners, contributions	textaria	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Topic/title of training	text	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training, start	datepiker	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Date of training end	datepiker	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of hours per training, duration in hours	numeric	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of trained persons	numeric	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Target group of participants	text	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Partners, contributions	textaria	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Success stories (max. 1000 symbols)	textaria	Am reușit să organizăm cu Consiliul Tinerilor serata de Revelion creându-le o dispoziție de neuitat locuitorilor din satul Cornești.
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload photos	file	yryhu.jpg;yur.jpg;ur.jpg;uti6tu.jpg;tru.jpg;tjr.jpg;tehe.jpg;ryhe.jpg;rgdf_1.jpg;rtjr.jpg;rgdf.jpg;jut.jpg;hrt.jpg;8u57u.jpg;6ur6.jpg;6ru5.jpg
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload other documents	file	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Success stories	textaria	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload photos	file	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload other documents	file	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Success stories	textaria	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload photos	file	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Upload other documents	file	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Add a question	textaria	
2013-12-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Add a feedback	textaria	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of all new unique users to library 	numeric	132
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of registered/unique users of each gender (female) 	numeric	73
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of registered/unic users of each gender (male)	numeric	59
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	0-16 years	numeric	89
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	17-30 year	numeric	31
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	31-57 year	numeric	9
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	58 - ... year	numeric	3
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of physical visits during this month 	numeric	792
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Does your library have a web page either on your own site or on social media?	dropdown	No
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	If answered yes to previous question, indicate number of visits.	numeric	
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of unique individuals using Novateca workstations 	numeric	115
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Number of unique individuals using  non-Novateca workstations 	numeric	0
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of loans of library materials 	numeric	1384
2014-01-01	rural	Ungheni	Corneşti	Biblioteca publica Cornești	Total number of event visitors/persons	numeric	31
